employee_id,week,leaves,wfh,engagement,exception wfh
EMP0247,46,0,0,75,3
EMP0247,47,0,1,71,5
EMP0247,48,0,0,70,3
EMP0247,49,0,0,62,3
EMP0247,50,0,0,90,3
EMP0247,51,0,2,99,5
EMP0247,52,0,0,77,3
EMP0248,1,2,0,92,3
EMP0248,2,1,0,89,2
EMP0248,3,0,0,88,1
EMP0248,4,0,0,75,2
EMP0248,5,0,1,96,3
EMP0248,6,0,0,75,3
EMP0248,7,1,0,98,1
EMP0248,9,0,0,74,3
EMP0248,10,0,0,96,1
EMP0248,11,0,3,89,3
EMP0248,12,0,2,84,3
EMP0248,13,0,0,62,4
EMP0248,14,0,0,68,1
EMP0248,15,0,2,89,1
EMP0248,16,0,1,75,5
EMP0248,17,2,1,83,3
EMP0248,18,0,0,75,5
EMP0248,19,0,2,96,4
EMP0248,20,2,3,72,1
EMP0248,21,0,0,76,5
EMP0248,22,0,0,98,3
EMP0248,23,3,1,75,3
EMP0248,24,0,3,79,1
EMP0248,25,0,1,86,1
EMP0248,26,3,0,83,1
EMP0248,27,0,0,95,5
EMP0248,28,0,0,83,1
EMP0248,29,0,3,89,2
EMP0248,30,0,3,71,3
EMP0248,31,0,3,77,2
EMP0248,32,0,0,83,2
EMP0248,33,0,0,80,1
EMP0248,34,2,3,100,1
EMP0248,35,0,0,86,3
EMP0248,36,0,0,100,4
EMP0248,37,0,2,61,5
EMP0248,38,0,0,84,1
EMP0248,40,0,1,97,4
EMP0248,41,0,0,85,5
EMP0248,42,0,2,74,1
EMP0248,43,0,0,87,5
EMP0248,44,0,0,99,2
EMP0248,45,0,0,80,1
EMP0248,46,0,0,96,2
EMP0248,47,0,0,62,1
EMP0248,48,0,0,100,2
EMP0248,49,0,0,89,2
EMP0248,50,0,0,61,2
EMP0248,51,0,1,86,5
EMP0248,52,2,0,79,4
EMP0249,1,3,0,87,2
EMP0249,2,0,0,60,1
EMP0249,3,0,1,67,2
EMP0249,4,0,2,71,5
EMP0249,5,0,3,95,5
EMP0249,6,0,0,70,2
EMP0249,7,3,3,97,1
EMP0249,8,0,2,68,5
EMP0249,9,0,1,65,5
EMP0249,10,0,3,64,1
EMP0249,12,3,0,84,4
EMP0249,14,0,0,71,2
EMP0249,15,0,3,86,1
EMP0249,16,0,0,84,4
EMP0249,17,0,0,87,5
EMP0249,18,0,2,79,1
EMP0249,19,0,3,71,1
EMP0249,20,0,0,63,1
EMP0249,21,0,0,64,5
EMP0249,22,3,0,90,3
EMP0249,24,0,3,65,1
EMP0249,25,0,2,71,1
EMP0249,26,0,1,87,5
EMP0249,27,0,3,66,2
EMP0249,28,1,0,66,3
EMP0249,29,1,2,78,1
EMP0249,30,0,0,68,2
EMP0249,31,0,2,83,4
EMP0249,32,3,0,61,3
EMP0249,33,0,3,76,4
EMP0249,34,0,0,90,5
EMP0249,36,0,0,60,4
EMP0249,37,0,0,75,4
EMP0249,38,0,0,67,4
EMP0249,40,0,0,92,5
EMP0249,41,0,2,91,3
EMP0249,42,0,1,82,5
EMP0249,43,0,0,74,3
EMP0249,44,0,0,100,4
EMP0249,45,0,0,61,2
EMP0249,46,0,3,100,5
EMP0249,47,0,0,94,5
EMP0249,48,0,3,65,4
EMP0249,49,0,0,85,3
EMP0249,50,0,0,100,5
EMP0249,51,2,0,79,4
EMP0249,52,0,3,82,1
EMP0250,1,0,1,91,1
EMP0250,2,3,0,80,5
EMP0250,3,0,3,63,1
EMP0250,4,0,0,86,3
EMP0250,5,0,0,74,2
EMP0250,6,0,1,77,3
EMP0250,7,0,0,94,1
EMP0250,8,0,2,92,3
EMP0250,10,0,0,73,4
EMP0250,12,0,0,93,2
EMP0250,13,3,0,85,4
EMP0250,15,0,1,93,5
EMP0250,16,0,0,95,3
EMP0250,17,2,0,79,5
EMP0250,18,0,3,74,3
EMP0250,19,0,3,77,4
EMP0250,20,0,0,71,1
EMP0250,21,0,0,99,4
EMP0250,22,0,0,80,4
EMP0250,23,0,0,90,1
EMP0250,24,0,0,70,3
EMP0250,25,0,0,78,5
EMP0250,26,0,0,83,1
EMP0250,27,3,1,81,3
EMP0250,28,0,0,63,4
EMP0250,29,0,1,65,2
EMP0250,30,0,1,75,1
EMP0250,31,0,3,95,3
EMP0250,32,0,0,97,3
EMP0250,33,2,0,90,4
EMP0250,34,0,0,84,1
EMP0250,35,0,0,70,5
EMP0250,36,0,0,87,3
EMP0250,37,0,0,78,1
EMP0250,38,0,0,82,5
EMP0250,39,0,3,80,5
EMP0250,40,0,2,62,5
EMP0250,41,0,0,74,3
EMP0250,42,0,0,90,5
EMP0250,43,1,0,60,2
EMP0250,44,0,2,71,4
EMP0250,45,0,0,79,5
EMP0250,46,0,0,100,1
EMP0250,47,0,0,69,5
EMP0250,48,0,1,65,1
EMP0250,49,0,1,66,5
EMP0250,50,0,0,95,4
EMP0250,51,0,0,99,2
EMP0250,52,0,0,86,2
EMP0251,1,0,0,72,5
EMP0251,2,2,0,100,5
EMP0251,3,1,0,99,4
EMP0251,4,0,0,60,1
EMP0251,5,0,3,69,3
EMP0251,6,0,0,63,5
EMP0251,8,0,0,98,3
EMP0251,9,0,2,70,2
EMP0251,10,0,0,100,1
EMP0251,12,0,0,73,2
EMP0251,13,0,2,67,5
EMP0251,14,0,0,71,4
EMP0251,16,0,1,67,1
EMP0251,17,2,2,71,2
EMP0251,18,0,0,87,2
EMP0251,19,3,0,69,4
EMP0251,20,0,0,98,1
EMP0251,21,0,2,80,2
EMP0251,22,0,0,91,5
EMP0251,23,0,1,87,2
EMP0251,24,0,0,91,1
EMP0251,25,3,0,100,3
EMP0251,26,0,2,68,1
EMP0251,27,3,0,72,2
EMP0251,28,0,0,66,2
EMP0251,29,1,3,95,2
EMP0251,30,0,1,85,2
EMP0251,31,0,0,80,3
EMP0251,32,0,2,72,2
EMP0251,33,0,0,64,4
EMP0251,34,0,2,68,1
EMP0251,35,3,1,65,3
EMP0251,36,0,2,82,1
EMP0251,37,3,0,87,3
EMP0251,38,0,1,89,2
EMP0251,39,2,2,90,2
EMP0251,40,0,0,67,3
EMP0251,41,1,1,86,4
EMP0251,42,0,0,60,3
EMP0251,43,0,0,91,3
EMP0251,44,0,3,85,3
EMP0251,45,0,3,91,2
EMP0251,46,0,0,98,4
EMP0251,48,2,0,100,3
EMP0251,49,0,1,89,5
EMP0251,50,1,0,85,1
EMP0251,51,0,0,60,5
EMP0251,52,0,1,100,1
EMP0252,1,3,1,74,3
EMP0252,2,0,0,68,1
EMP0252,3,0,0,82,3
EMP0252,4,0,1,93,4
EMP0252,5,0,2,88,5
EMP0252,6,0,0,93,2
EMP0252,7,0,0,74,2
EMP0252,8,0,1,66,1
EMP0252,9,0,1,84,4
EMP0252,12,0,2,98,1
EMP0252,14,0,0,78,1
EMP0252,15,0,0,66,1
EMP0252,16,0,0,73,2
EMP0252,17,0,0,76,5
EMP0252,18,0,1,83,2
EMP0252,20,0,1,91,4
EMP0252,21,0,0,77,4
EMP0252,22,0,0,99,5
EMP0252,23,0,0,68,5
EMP0252,24,0,0,60,1
EMP0252,25,0,0,70,3
EMP0252,26,0,0,77,2
EMP0252,27,0,2,86,5
EMP0252,28,0,0,72,5
EMP0252,29,0,2,85,1
EMP0252,30,0,1,80,4
EMP0252,31,0,0,84,2
EMP0252,32,0,3,86,5
EMP0252,33,0,1,92,3
EMP0252,34,3,0,91,1
EMP0252,35,0,3,84,2
EMP0252,36,0,0,61,1
EMP0252,37,0,2,72,5
EMP0252,38,0,1,86,5
EMP0252,39,0,2,72,3
EMP0252,40,0,0,90,1
EMP0252,41,0,0,67,2
EMP0252,42,0,3,93,4
EMP0252,43,0,1,89,5
EMP0252,44,0,0,61,1
EMP0252,45,0,1,70,5
EMP0252,47,2,0,80,3
EMP0252,48,2,0,60,2
EMP0252,49,0,0,65,2
EMP0252,50,2,0,71,2
EMP0252,51,0,0,63,2
EMP0252,52,0,0,100,1
EMP0253,1,0,0,81,5
EMP0253,2,3,0,99,1
EMP0253,3,0,1,61,1
EMP0253,4,0,0,100,3
EMP0253,5,0,1,61,2
EMP0253,6,0,0,90,4
EMP0253,7,0,3,62,2
EMP0253,8,0,2,87,5
EMP0253,9,0,3,80,5
EMP0253,10,0,0,61,1
EMP0253,11,0,3,89,4
EMP0253,12,2,0,82,4
EMP0253,13,1,3,69,5
EMP0253,15,0,2,60,3
EMP0253,16,0,0,76,5
EMP0253,17,0,0,68,2
EMP0253,18,2,3,94,1
EMP0253,19,0,0,77,5
EMP0253,20,0,0,93,4
EMP0253,21,2,1,89,4
EMP0253,22,0,0,99,5
EMP0253,23,0,0,72,3
EMP0253,24,3,0,63,4
EMP0253,25,0,2,100,3
EMP0253,26,0,0,92,4
EMP0253,28,0,0,68,3
EMP0253,29,0,2,64,2
EMP0253,30,0,2,91,4
EMP0253,31,0,1,70,4
EMP0253,32,0,0,97,4
EMP0253,33,2,1,85,5
EMP0253,34,0,0,97,2
EMP0253,35,1,1,84,2
EMP0253,37,3,0,63,1
EMP0253,38,0,0,68,2
EMP0253,40,0,0,72,5
EMP0253,41,1,0,67,5
EMP0253,42,0,0,90,4
EMP0253,43,0,0,67,1
EMP0253,45,0,1,75,4
EMP0253,46,0,3,61,3
EMP0253,47,0,0,76,3
EMP0253,48,0,0,80,1
EMP0253,49,0,2,88,5
EMP0253,50,0,0,98,4
EMP0253,51,0,3,99,4
EMP0253,52,0,1,87,1
EMP0254,1,3,0,93,4
EMP0254,2,0,1,98,1
EMP0254,3,1,3,79,2
EMP0254,4,3,0,83,4
EMP0254,5,0,0,80,3
EMP0254,6,0,3,80,2
EMP0254,7,2,0,75,1
EMP0254,9,0,0,63,5
EMP0254,10,0,0,71,4
EMP0254,11,1,0,91,3
EMP0254,12,0,0,99,2
EMP0254,13,0,0,65,2
EMP0254,15,1,0,96,5
EMP0254,16,0,0,88,5
EMP0254,17,0,0,78,1
EMP0254,18,0,0,63,4
EMP0254,19,0,2,90,5
EMP0254,20,2,0,72,4
EMP0254,21,0,0,69,4
EMP0254,22,0,0,71,3
EMP0254,23,0,2,82,5
EMP0254,24,1,2,93,1
EMP0254,25,0,1,89,3
EMP0254,26,0,2,70,3
EMP0254,28,0,0,90,5
EMP0254,30,1,0,72,3
EMP0254,31,0,0,72,5
EMP0254,32,0,0,93,3
EMP0254,33,0,0,98,5
EMP0254,36,0,0,92,2
EMP0254,37,2,0,62,1
EMP0254,38,0,0,90,3
EMP0254,39,0,2,60,3
EMP0254,40,0,0,92,2
EMP0254,41,0,3,100,3
EMP0254,42,0,0,83,3
EMP0254,43,1,1,83,1
EMP0254,44,0,0,69,5
EMP0254,45,0,0,74,2
EMP0254,46,0,0,66,4
EMP0254,47,0,0,91,4
EMP0254,50,0,0,92,1
EMP0254,51,0,3,86,1
EMP0254,52,0,0,91,2
EMP0255,1,2,3,90,1
EMP0255,3,0,0,63,5
EMP0255,4,0,3,71,1
EMP0255,5,0,0,68,1
EMP0255,6,1,0,73,4
EMP0255,7,0,0,87,1
EMP0255,8,3,1,75,4
EMP0255,9,0,0,96,2
EMP0255,10,1,0,91,4
EMP0255,11,0,0,77,2
EMP0255,12,0,2,82,5
EMP0255,13,0,0,99,2
EMP0255,15,0,3,64,5
EMP0255,16,0,0,66,2
EMP0255,17,0,0,93,3
EMP0255,19,0,0,78,5
EMP0255,20,0,3,77,2
EMP0255,21,0,0,70,5
EMP0255,22,2,3,69,2
EMP0255,23,0,0,94,1
EMP0255,24,0,0,70,3
EMP0255,25,0,1,80,1
EMP0255,26,1,0,67,5
EMP0255,27,0,1,100,5
EMP0255,28,0,3,72,3
EMP0255,29,0,1,93,2
EMP0255,30,0,0,63,4
EMP0255,31,0,2,92,1
EMP0255,32,0,3,81,3
EMP0255,33,0,0,80,1
EMP0255,34,0,2,90,1
EMP0255,35,0,3,66,1
EMP0255,36,0,0,71,1
EMP0255,37,0,0,80,3
EMP0255,38,0,0,81,2
EMP0255,40,2,0,89,2
EMP0255,41,0,0,81,5
EMP0255,42,0,1,91,3
EMP0255,43,0,0,68,3
EMP0255,45,0,0,95,3
EMP0255,46,3,2,85,3
EMP0255,48,0,2,76,2
EMP0255,49,0,2,66,3
EMP0255,50,0,0,73,3
EMP0255,51,0,2,64,3
EMP0256,1,0,0,73,5
EMP0256,2,0,0,62,4
EMP0256,3,0,1,61,3
EMP0256,4,2,0,78,1
EMP0256,5,0,0,86,2
EMP0256,6,0,0,94,1
EMP0256,7,0,0,61,3
EMP0256,8,0,3,99,5
EMP0256,9,0,1,77,3
EMP0256,10,1,0,96,3
EMP0256,12,0,0,100,2
EMP0256,13,0,3,73,4
EMP0256,14,0,2,96,5
EMP0256,15,0,0,70,5
EMP0256,16,0,0,66,5
EMP0256,17,3,1,98,5
EMP0256,18,0,1,67,3
EMP0256,19,0,1,87,1
EMP0256,20,0,2,84,1
EMP0256,21,0,0,97,1
EMP0256,22,0,0,73,3
EMP0256,23,3,0,90,2
EMP0256,24,0,3,94,3
EMP0256,25,0,0,91,3
EMP0256,26,0,0,91,3
EMP0256,28,0,1,91,3
EMP0256,29,0,0,99,1
EMP0256,30,0,1,90,2
EMP0256,31,0,2,84,2
EMP0256,32,0,0,76,4
EMP0256,33,0,3,83,4
EMP0256,34,0,0,93,3
EMP0256,35,0,0,61,1
EMP0256,36,0,1,65,3
EMP0256,37,0,0,72,2
EMP0256,38,1,0,83,1
EMP0256,39,1,3,65,4
EMP0256,40,0,0,84,4
EMP0256,41,1,1,81,4
EMP0256,42,0,0,81,4
EMP0256,43,0,1,95,2
EMP0256,44,0,1,96,3
EMP0256,45,0,0,75,1
EMP0256,47,1,0,70,5
EMP0256,49,0,0,84,3
EMP0256,50,0,0,97,2
EMP0256,51,0,1,100,2
EMP0256,52,0,0,61,2
EMP0257,1,3,0,61,4
EMP0257,2,0,0,63,4
EMP0257,4,0,1,68,1
EMP0257,5,0,0,95,3
EMP0257,6,0,0,87,5
EMP0257,7,0,2,70,3
EMP0257,8,0,0,93,2
EMP0257,9,0,0,100,3
EMP0257,10,0,0,72,5
EMP0257,11,0,1,62,5
EMP0257,12,0,2,76,4
EMP0257,13,0,2,95,4
EMP0257,14,1,2,61,2
EMP0257,15,2,2,94,4
EMP0257,16,0,1,66,3
EMP0257,17,0,0,60,3
EMP0257,19,0,0,73,5
EMP0257,20,0,0,70,4
EMP0257,21,0,2,89,4
EMP0257,22,2,3,70,1
EMP0257,24,0,0,87,2
EMP0257,25,3,3,96,3
EMP0257,26,1,0,92,3
EMP0257,27,2,1,92,1
EMP0257,29,0,0,60,4
EMP0257,30,0,3,68,4
EMP0257,31,3,0,94,2
EMP0257,32,0,2,83,4
EMP0257,33,2,3,64,4
EMP0257,34,0,0,87,3
EMP0257,35,0,0,66,3
EMP0257,36,0,0,92,2
EMP0257,37,0,0,75,3
EMP0257,39,0,2,98,3
EMP0257,40,2,0,94,5
EMP0257,41,1,2,80,5
EMP0257,42,0,0,84,3
EMP0257,43,0,2,68,3
EMP0257,44,0,0,67,5
EMP0257,46,0,0,81,1
EMP0257,47,0,0,95,1
EMP0257,49,0,2,76,4
EMP0257,50,0,0,87,2
EMP0257,51,0,0,84,3
EMP0257,52,0,3,68,3
EMP0258,1,0,3,95,5
EMP0258,2,1,3,96,2
EMP0258,3,0,1,81,1
EMP0258,4,0,3,83,1
EMP0258,5,0,0,82,5
EMP0258,6,0,0,97,4
EMP0258,7,0,0,93,5
EMP0258,8,0,3,100,3
EMP0258,9,0,0,67,5
EMP0258,10,0,1,82,1
EMP0258,11,0,3,61,4
EMP0258,12,1,0,80,5
EMP0258,15,0,0,61,1
EMP0258,16,0,0,68,5
EMP0258,17,0,3,61,5
EMP0258,18,2,2,97,4
EMP0258,19,0,0,66,5
EMP0258,20,0,0,85,1
EMP0258,21,0,3,91,1
EMP0258,22,0,0,96,4
EMP0258,23,0,0,69,1
EMP0258,24,2,0,64,2
EMP0258,25,0,1,62,1
EMP0258,26,0,0,85,5
EMP0258,27,0,0,82,2
EMP0258,28,0,0,80,4
EMP0258,29,0,1,60,3
EMP0258,30,1,0,82,5
EMP0258,31,0,0,62,2
EMP0258,32,1,0,62,1
EMP0258,33,0,0,82,3
EMP0258,35,0,1,78,5
EMP0258,36,3,0,82,1
EMP0258,37,1,0,100,1
EMP0258,38,3,0,79,4
EMP0258,39,0,0,66,4
EMP0258,40,3,0,85,5
EMP0258,41,0,0,98,5
EMP0258,42,0,1,93,1
EMP0258,43,0,1,93,2
EMP0258,44,0,2,71,1
EMP0258,45,0,0,99,2
EMP0258,46,0,0,95,1
EMP0258,47,0,1,95,2
EMP0258,48,2,1,79,1
EMP0258,50,0,0,96,2
EMP0258,51,0,0,67,4
EMP0258,52,0,0,68,3
EMP0259,2,0,3,97,2
EMP0259,4,0,0,76,2
EMP0259,7,0,0,64,5
EMP0259,9,0,0,89,1
EMP0259,10,0,3,99,2
EMP0259,11,0,0,87,5
EMP0259,12,0,1,88,5
EMP0259,13,0,0,70,1
EMP0259,15,0,3,64,4
EMP0259,16,0,0,62,1
EMP0259,18,3,0,94,2
EMP0259,19,0,0,88,3
EMP0259,20,0,3,61,4
EMP0259,21,0,0,91,1
EMP0259,22,0,0,60,3
EMP0259,23,0,3,63,4
EMP0259,24,0,0,90,1
EMP0259,25,3,0,72,1
EMP0259,26,1,1,70,4
EMP0259,27,0,0,91,5
EMP0259,28,0,0,99,4
EMP0259,29,2,3,94,5
EMP0259,30,2,0,79,4
EMP0259,31,0,0,98,5
EMP0259,32,3,0,86,2
EMP0259,33,0,0,79,3
EMP0259,34,0,0,96,3
EMP0259,35,0,0,73,5
EMP0259,36,0,1,93,1
EMP0259,37,3,0,64,5
EMP0259,38,0,0,67,3
EMP0259,39,0,0,64,4
EMP0259,41,0,0,75,4
EMP0259,42,0,3,89,5
EMP0259,43,0,3,83,3
EMP0259,44,0,0,63,5
EMP0259,45,0,0,61,2
EMP0259,46,0,2,85,5
EMP0259,47,0,3,85,3
EMP0259,48,0,3,98,4
EMP0259,49,0,0,87,5
EMP0259,50,0,3,80,1
EMP0259,51,0,0,63,2
EMP0259,52,0,1,63,5
EMP0260,1,0,3,62,4
EMP0260,2,0,1,99,2
EMP0260,3,2,1,76,3
EMP0260,5,0,0,79,4
EMP0260,6,0,1,92,1
EMP0260,8,0,2,100,2
EMP0260,9,0,0,82,2
EMP0260,10,0,0,85,4
EMP0260,11,0,0,84,4
EMP0260,12,2,3,87,4
EMP0260,13,0,3,79,2
EMP0260,14,0,0,86,1
EMP0260,15,0,2,91,2
EMP0260,16,0,1,88,3
EMP0260,17,0,0,60,2
EMP0260,18,1,0,78,1
EMP0260,19,0,0,63,1
EMP0260,20,0,0,70,1
EMP0260,21,0,0,85,3
EMP0260,22,3,0,80,4
EMP0260,23,0,0,60,5
EMP0260,24,0,1,71,2
EMP0260,25,0,0,79,1
EMP0260,26,0,0,81,5
EMP0260,27,0,2,90,5
EMP0260,28,0,0,77,1
EMP0260,29,0,0,62,3
EMP0260,30,0,0,83,4
EMP0260,32,0,0,63,1
EMP0260,34,1,1,96,4
EMP0260,35,0,1,70,3
EMP0260,36,0,1,72,2
EMP0260,37,0,0,74,3
EMP0260,38,0,0,95,1
EMP0260,39,1,0,88,1
EMP0260,40,0,3,97,4
EMP0260,41,0,0,86,2
EMP0260,42,0,1,77,4
EMP0260,43,0,0,74,1
EMP0260,44,0,0,100,3
EMP0260,45,1,0,79,5
EMP0260,47,0,0,70,2
EMP0260,48,2,0,81,1
EMP0260,49,2,1,94,4
EMP0260,50,0,0,61,4
EMP0260,51,0,1,89,2
EMP0260,52,0,0,86,4
EMP0261,1,0,2,81,5
EMP0261,2,0,0,75,4
EMP0261,3,0,0,85,3
EMP0261,4,0,0,68,5
EMP0261,5,0,3,95,1
EMP0261,6,0,0,71,5
EMP0261,7,0,3,75,1
EMP0261,8,0,1,94,5
EMP0261,9,0,0,93,5
EMP0261,10,0,0,91,3
EMP0261,11,0,0,77,1
EMP0261,13,0,0,82,2
EMP0261,14,0,0,66,4
EMP0261,15,0,3,72,4
EMP0261,16,0,0,85,4
EMP0261,17,0,0,68,1
EMP0261,18,0,0,69,2
EMP0261,19,0,1,86,2
EMP0261,20,0,0,78,3
EMP0261,21,0,0,82,3
EMP0261,22,0,0,84,5
EMP0261,23,2,1,90,4
EMP0261,24,0,0,90,3
EMP0261,25,0,2,61,1
EMP0261,26,0,3,100,3
EMP0261,28,0,2,79,3
EMP0261,29,0,1,66,5
EMP0261,30,0,0,89,4
EMP0261,31,0,0,75,5
EMP0261,32,3,3,94,2
EMP0261,33,0,1,78,3
EMP0261,34,0,0,80,2
EMP0261,35,2,0,98,1
EMP0261,37,0,0,93,2
EMP0261,38,0,0,67,1
EMP0261,39,0,3,87,4
EMP0261,40,1,0,73,2
EMP0261,41,1,3,75,3
EMP0261,42,0,0,84,1
EMP0261,43,0,0,68,3
EMP0261,44,0,0,96,1
EMP0261,45,0,3,83,5
EMP0261,46,0,0,91,4
EMP0261,47,0,3,87,3
EMP0261,48,0,0,92,1
EMP0261,49,0,0,90,4
EMP0261,50,3,0,96,2
EMP0261,51,2,0,78,4
EMP0261,52,0,1,84,3
EMP0262,1,0,0,70,1
EMP0262,3,0,2,67,1
EMP0262,4,0,3,61,5
EMP0262,6,0,1,69,5
EMP0262,7,0,1,77,5
EMP0262,8,0,0,97,2
EMP0262,9,0,0,64,1
EMP0262,10,0,0,74,1
EMP0262,11,0,1,86,2
EMP0262,12,0,0,100,4
EMP0262,13,0,0,76,2
EMP0262,14,0,2,63,1
EMP0262,15,0,1,72,3
EMP0262,16,0,0,60,3
EMP0262,17,0,1,83,3
EMP0262,20,0,0,85,4
EMP0262,21,0,0,98,1
EMP0262,22,0,2,94,1
EMP0262,23,0,0,68,4
EMP0262,24,0,2,100,4
EMP0262,25,0,0,79,3
EMP0262,26,0,0,71,5
EMP0262,27,0,0,96,2
EMP0262,28,0,1,78,3
EMP0262,29,0,2,61,2
EMP0262,31,0,0,88,1
EMP0262,32,0,0,83,2
EMP0262,34,0,0,98,5
EMP0262,35,0,0,84,5
EMP0262,36,0,1,64,2
EMP0262,37,0,2,79,5
EMP0262,39,0,2,93,2
EMP0262,40,0,0,95,4
EMP0262,42,0,1,70,2
EMP0262,43,0,0,99,3
EMP0262,44,0,0,76,4
EMP0262,45,0,0,91,5
EMP0262,46,0,1,79,5
EMP0262,47,0,0,98,2
EMP0262,48,0,3,65,1
EMP0262,49,0,2,75,3
EMP0262,51,1,0,83,5
EMP0262,52,0,0,72,5
EMP0263,1,0,1,69,2
EMP0263,3,0,0,96,5
EMP0263,5,0,0,98,4
EMP0263,6,0,0,73,4
EMP0263,7,0,0,63,4
EMP0263,8,0,3,81,5
EMP0263,9,2,0,68,5
EMP0263,10,0,2,91,3
EMP0263,12,1,0,93,1
EMP0263,14,0,3,89,1
EMP0263,15,0,0,64,4
EMP0263,18,0,3,85,4
EMP0263,19,0,2,61,5
EMP0263,20,3,0,79,1
EMP0263,22,0,1,82,1
EMP0263,23,2,0,91,3
EMP0263,24,0,3,98,2
EMP0263,25,0,0,96,2
EMP0263,27,0,0,80,5
EMP0263,28,0,2,80,5
EMP0263,29,0,1,77,2
EMP0263,30,0,0,74,3
EMP0263,31,1,0,90,2
EMP0263,32,0,1,91,5
EMP0263,33,0,0,69,1
EMP0263,34,2,2,68,3
EMP0263,35,1,3,95,1
EMP0263,36,2,0,86,4
EMP0263,37,0,0,67,1
EMP0263,38,3,1,74,5
EMP0263,39,0,0,86,2
EMP0263,40,1,2,60,3
EMP0263,41,0,0,78,1
EMP0263,43,0,3,76,1
EMP0263,46,0,2,73,5
EMP0263,47,0,0,93,5
EMP0263,48,1,0,91,2
EMP0263,49,0,1,96,3
EMP0263,50,0,0,70,4
EMP0263,51,0,0,99,1
EMP0263,52,3,3,67,5
EMP0264,1,0,0,73,2
EMP0264,3,0,3,92,2
EMP0264,4,2,0,94,4
EMP0264,5,0,1,67,5
EMP0264,6,0,0,83,5
EMP0264,7,2,0,83,2
EMP0264,8,2,0,82,4
EMP0264,9,0,0,67,3
EMP0264,11,0,1,100,4
EMP0264,13,0,0,100,4
EMP0264,14,1,2,76,1
EMP0264,16,0,0,84,4
EMP0264,17,0,2,100,4
EMP0264,18,0,2,60,3
EMP0264,20,2,0,85,2
EMP0264,21,3,3,84,2
EMP0264,23,3,0,69,5
EMP0264,24,3,0,93,3
EMP0264,25,0,0,98,3
EMP0264,26,0,0,90,1
EMP0264,27,0,3,92,1
EMP0264,28,0,2,64,3
EMP0264,29,3,2,65,1
EMP0264,30,0,0,91,5
EMP0264,31,0,0,92,2
EMP0264,32,0,0,88,3
EMP0264,34,0,0,100,5
EMP0264,35,0,0,76,5
EMP0264,36,0,0,62,1
EMP0264,37,3,1,74,3
EMP0264,38,2,3,64,2
EMP0264,39,0,0,90,1
EMP0264,40,0,2,83,1
EMP0264,41,0,3,95,2
EMP0264,42,0,3,79,4
EMP0264,43,1,0,72,5
EMP0264,44,0,2,65,5
EMP0264,45,3,0,68,1
EMP0264,46,1,0,81,4
EMP0264,47,3,0,100,3
EMP0264,48,0,0,97,1
EMP0264,49,0,0,95,5
EMP0264,50,0,0,79,4
EMP0264,51,0,0,87,4
EMP0264,52,0,0,60,2
EMP0265,1,0,0,70,5
EMP0265,2,0,0,94,5
EMP0265,3,0,0,62,4
EMP0265,5,0,0,78,5
EMP0265,6,1,0,98,4
EMP0265,7,0,0,84,5
EMP0265,8,1,0,100,2
EMP0265,9,0,0,90,1
EMP0265,10,0,1,98,3
EMP0265,11,2,0,97,4
EMP0265,12,0,0,86,3
EMP0265,13,0,0,65,1
EMP0265,14,0,0,67,1
EMP0265,15,0,2,89,5
EMP0265,16,0,3,87,3
EMP0265,17,0,1,65,5
EMP0265,18,0,2,71,5
EMP0265,19,0,3,88,2
EMP0265,20,0,1,65,2
EMP0265,21,0,2,84,5
EMP0265,22,0,1,82,3
EMP0265,23,3,2,66,2
EMP0265,24,0,0,74,1
EMP0265,25,0,0,90,1
EMP0265,26,0,0,73,3
EMP0265,27,0,2,69,3
EMP0265,28,0,1,81,5
EMP0265,29,0,0,76,1
EMP0265,30,0,0,70,1
EMP0265,31,0,0,84,2
EMP0265,32,1,0,98,1
EMP0265,33,0,3,97,1
EMP0265,34,0,0,89,1
EMP0265,35,0,2,93,3
EMP0265,36,0,0,97,4
EMP0265,37,0,0,77,2
EMP0265,38,0,0,88,4
EMP0265,39,0,0,66,5
EMP0265,40,1,0,99,5
EMP0265,41,1,0,99,1
EMP0265,42,0,1,83,3
EMP0265,43,0,1,74,1
EMP0265,44,1,0,75,3
EMP0265,45,0,0,76,2
EMP0265,46,0,0,90,3
EMP0265,48,3,3,97,2
EMP0265,49,0,0,79,5
EMP0265,50,0,1,86,3
EMP0265,51,0,0,91,1
EMP0265,52,0,0,85,4
EMP0266,1,0,2,79,3
EMP0266,2,0,1,65,4
EMP0266,3,1,3,81,5
EMP0266,4,3,0,99,1
EMP0266,5,0,1,99,5
EMP0266,6,0,0,91,4
EMP0266,7,0,0,66,5
EMP0266,8,0,0,62,1
EMP0266,9,0,0,61,3
EMP0266,10,0,0,60,1
EMP0266,13,0,0,67,1
EMP0266,14,1,2,78,5
EMP0266,15,0,2,80,5
EMP0266,16,0,0,81,4
EMP0266,17,0,0,60,2
EMP0266,18,0,2,66,3
EMP0266,19,0,0,90,4
EMP0266,20,0,3,100,4
EMP0266,21,2,0,90,2
EMP0266,22,0,3,68,2
EMP0266,23,2,0,86,1
EMP0266,25,0,0,94,4
EMP0266,26,0,0,71,5
EMP0266,27,0,0,67,2
EMP0266,28,0,0,78,1
EMP0266,29,0,0,78,5
EMP0266,30,0,0,95,2
EMP0266,31,0,0,80,5
EMP0266,32,0,3,95,2
